中央,#genre#
谭咏麟-披着羊皮的狼,http://hc.yinyuetai.com/uploads/localVideos/common/6779015644E6F25729F99A1AC217CB3D.flv?sc=d51e2c58caa8e675&br=782&vid=133984&aid=104&area=HT&vst=0Y
誓言-求佛,http://vodcdn.localVideo.taobao.com/oss/ali-localVideo/f4f761d970399f186ce1f9ac6d009721/localVideo.m3u8
许茹芸-独角戏,http://vodcdn.localVideo.taobao.com/oss/ali-localVideo/5333f389ce940d0a2c1dd6090927746c/localVideo.m3u8
许茹芸-如果云知道,http://vodcdn.localVideo.taobao.com/oss/ali-localVideo/fd87aea7bc293a5930b8a64c752df476/localVideo.m3u8
许茹芸-泪海,http://vodcdn.localVideo.taobao.com/oss/ali-localVideo/76fe6eb28aee716783f2a47ba8a15e5a/localVideo.m3u8
许茹芸-不爱我放了我,http://vodcdn.localVideo.taobao.com/oss/ali-localVideo/b0f458650135c68f1b88ea7667eec629/localVideo.m3u8
许茹芸-我依然爱你,http://vodcdn.localVideo.taobao.com/oss/ali-localVideo/4c4ec12e6efa0d76e5a269ac05ea394e/localVideo.m3u8
陈明真-变心的翅膀,http://vodcdn.localVideo.taobao.com/oss/ali-localVideo/e18dd3abfada11fb6faf26a521084343/localVideo.m3u8
陈明真-百万个吻,http://vodcdn.localVideo.taobao.com/oss/ali-localVideo/0c66aff1e198e944fb0460172d33d780/localVideo.m3u8
陈明真-念念不忘的情人,http://vodcdn.localVideo.taobao.com/oss/ali-localVideo/a4e5b03f0ce8a9b20cea95e6ff3ce25a/localVideo.m3u8
陈明真-为爱笑着流泪,http://vodcdn.localVideo.taobao.com/oss/ali-localVideo/4f31a4692aae0974dbc82a95d23339f4/localVideo.m3u8
陈明真-情债,http://vodcdn.localVideo.taobao.com/oss/ali-localVideo/99c8f1df6d5686d99e4adc1e6caed7b7/localVideo.m3u8
任齐贤-心太软,http://vodcdn.localVideo.taobao.com/oss/ali-localVideo/1675208d8b5f0f0d8ce09236f4068dfe/localVideo.m3u8
周华健-朋友,http://vodcdn.localVideo.taobao.com/oss/ali-localVideo/6079de4355c45a42073ead75954c1b2f/localVideo.m3u8
周华健-风雨无阻,http://vodcdn.localVideo.taobao.com/oss/ali-localVideo/8d77795bdc63d87125ba47f993e0bfb4/localVideo.m3u8
周慧敏-痴心换情深,http://vodcdn.localVideo.taobao.com/oss/ali-localVideo/aa07f0b5c8a36740b3bee03d69a4116c/localVideo.m3u8
江珊-梦里水乡,http://hc.yinyuetai.com/uploads/localVideos/common/5922013950A1BE836B1DBFC0F3169B10.flv?sc=e4092bb2150b20f9&br=589&vid=491866&aid=4980&area=ML&vst=0Y
胡杨林-香水有毒,http://vodcdn.localVideo.taobao.com/oss/ali-localVideo/180f9fcdb9e2b24d3b13a526fb90003e/localVideo.m3u8
艾歌-一生中最爱的人,http://vodcdn.localVideo.taobao.com/oss/ali-localVideo/7506ddfc8f692a7cda1b2ef73531f78b/localVideo.m3u8
梁静茹-勇气,http://vodcdn.localVideo.taobao.com/oss/ali-localVideo/f501ffc81da040099b17fb1db30b92fe/1462937648/localVideo.m3u8.m3u8
光良-童话,http://vodcdn.localVideo.taobao.com/oss/ali-localVideo/e2c54a5b89aaa794cfc186c41d2ef348/localVideo.m3u8
光良-第一次,http://vodcdn.localVideo.taobao.com/oss/ali-localVideo/fe68ff471420aaefcb3a7f4f413ad3f4/localVideo.m3u8
王杰-说谎的爱人,http://vodcdn.localVideo.taobao.com/oss/ali-localVideo/c018ec304eb6566b56d7f0b85c77b473/localVideo.m3u8
张信哲/张碧晨-凉凉,http://hc.yinyuetai.com/uploads/localVideos/common/CC370160ACA1E3735E2C58D6CB9BD416.mp4?sc=4655f396273593f9&br=779&vid=3125152&aid=99&area=HT&vst=2Y
薛凯琪-男孩像你,http://hc.yinyuetai.com/uploads/localVideos/common/6133013A87D083BBC7E2F95AEED1007A.flv?sc=a6f6f22cbb466a64&br=779&vid=534932&aid=246&area=HT&vst=2Y
张韶涵-隐形的翅膀,http://hc.yinyuetai.com/uploads/localVideos/common/455E01477E887FC3AE6A4A6D24E8ACA3.flv?sc=60058e2beafb8871&br=779&vid=2103391&aid=168&area=HT&vst=2Y
许志安-为什么你背着我爱别人,http://hc.yinyuetai.com/uploads/localVideos/common/AFB30131EE1D4935CDD9541A4C8E755D.flv?sc=49866b2a4ca8ec7f&br=683&vid=248976&aid=181&area=HT&vst=0Y
瞿颖-加速度,http://hc.yinyuetai.com/uploads/localVideos/common/5FE4013341BA2B2F163DA3BCF2A5F0AB.flv?sc=45fb2122fdde8ef6&br=715&vid=289574&aid=12645&area=ML&vst=0Y
刘德华-冰雨,http://hc.yinyuetai.com/uploads/localVideos/common/D481012EF1292CE964F50001DD7A8EDD.flv?sc=2458192aa3db5e02&br=747&vid=18112&aid=45&area=HT&vst=0Y
周传雄-黄昏,http://hc.yinyuetai.com/uploads/localVideos/common/62BF012CD3BD538CDF884505277BB594.flv?sc=8c2be38882be1810&br=749&vid=47159&aid=238&area=HT&vst=0Y
小虎队-星星的约会,http://hc.yinyuetai.com/uploads/localVideos/common/9766013C000BD189DB78F11D24BB55BE.flv?sc=8bfc65804a5be4aa&br=778&vid=578279&aid=1487&area=HT&vst=0Y
小虎队-青苹果乐园,http://hc.yinyuetai.com/uploads/localVideos/common/5366_xiaohudui_qingpingguoleyuan.flv?sc=d80c6cdacd66fe45&br=619&vid=5779&aid=1487&area=HT&vst=0Y
小虎队-爱,http://hc.yinyuetai.com/uploads/localVideos/common/4F5F0159966499AB169381530769FD4C.mp4?sc=78f1dab7f8009730&br=783&vid=618984&aid=1487&area=HT&vst=0Y
云菲菲-邂逅,http://hc.yinyuetai.com/uploads/localVideos/common/6B5E01454A6A1F7CDF329DDD8555465F.flv?sc=b71d95aca98ae31e&br=777&vid=2022702&aid=24512&area=ML&vst=0Y
王奕心-我的唇吻不到我爱的人,http://hc.yinyuetai.com/uploads/localVideos/common/62D7014DDCB812ED6B6A209ABC7B50B4.flv?sc=3544f6faa4f45b6b&br=779&vid=2307307&aid=38706&area=ML&vst=0Y
车静子-其实我很在乎你,http://hc.yinyuetai.com/uploads/localVideos/common/2E65A4BBCC10E118BAFFF065BEDDE793.flv?sc=e1f274dd97507d64&br=645&vid=13511&aid=2681&area=ML&vst=0Y
宇桐非-感动天感动地,http://hc.yinyuetai.com/uploads/localVideos/common/187FF81F1570ECF47CD31DCD046C48E9.flv?sc=af3917229895b503&br=790&vid=94226&aid=3047&area=ML&vst=2Y
暴林-下定决心忘记你,http://hc.yinyuetai.com/uploads/localVideos/common/12C60154F0E564256B9A65B0FE6A200D.flv?sc=986231a0240779b0&br=778&vid=2580888&aid=39896&area=ML&vst=0Y
HKT组合-越南版(错错错),http://hc.yinyuetai.com/uploads/localVideos/common/6FA901463859FE5952DA91A80BF76B49.flv?sc=0ad26d377886e002&br=777&vid=2060227&aid=21458&area=ESA&vst=4Y
广东十年爱情故事-(女生版),http://hc.yinyuetai.com/uploads/localVideos/common/D52D0160A2147FAB783A39B9D501ADA6.mp4?sc=6d82a41fff086670&br=778&vid=3123744&aid=16147&area=ML&vst=3Y
广州女神亮声Open专辑-第一季,http://hc.yinyuetai.com/uploads/localVideos/common/F8DB0162F5050DE076E0023DAEA1EFEC.mp4?sc=268d83cabca3e525&br=780&vid=3199784&aid=17389&area=Other&vst=3Y
广州女神亮声Open专辑-第二季,http://hc.yinyuetai.com/uploads/localVideos/common/B2D70163028B0897509B884F1663EE39.mp4?sc=1aaa11ffb9f80559&br=732&vid=3201507&aid=104&area=HT&vst=3Y
广州女神亮声Open专辑-第三季,http://hc.yinyuetai.com/uploads/localVideos/common/061C0163034026C549B9DDE5E83F89D2.mp4?sc=774cd9767f89d119&br=783&vid=3201544&aid=17389&area=Other&vst=3Y
张惠妹-听海,http://vodcdn.localVideo.taobao.com/oss/ali-localVideo/c105aa7685c54fbfa74b92e8cc88a3e3/1457681472/localVideo.m3u8.m3u8
张惠妹-我可以抱你吗,http://vodcdn.localVideo.taobao.com/oss/taobao-ugc/f4428d3e798c4d279f90ba68a5b06dfa/1520326486/localVideo.m3u8.m3u8
张惠妹-别在伤口撒盐,http://vodcdn.localVideo.taobao.com/oss/ali-localVideo/5997fdd5c8b241b7b2995ae6da3bc8f8/1458294379/localVideo.m3u8.m3u8
张惠妹-趁早,http://cloud.localVideo.taobao.com/play/u/1748679248/p/2/e/3/t/1/d/sd/79162948.m3u8
李翊君-诺言,http://vodcdn.localVideo.taobao.com/oss/ali-localVideo/b8096cd4762369bbcb4ceb52cc25a938/localVideo.m3u8
李翊君-多情人都把灵魂给了谁,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/o1koj80kDcERprb8epC%40%40hd.m3u8
许佳慧-预谋,http://hc.yinyuetai.com/uploads/localVideos/common/E9C80142C0ED347A6460A5E6C04DBD03.flv?sc=5017a070bd7fc303&br=780&vid=824517&aid=29075&area=ML&vst=0Y
潘美辰-我想有个家,http://hc.yinyuetai.com/uploads/localVideos/common/65F12DFEEC9365050E3FFD906F4500FD.flv?sc=593068cc0901c90e&br=584&vid=21184&aid=3707&area=HT&vst=2Y
潘美辰-我曾用心爱着你,http://hc.yinyuetai.com/uploads/localVideos/common/394A0163A9B12A96F8EC5F8AF8B3E758.mp4?sc=d436ea2b20d8b717&br=779&vid=3220870&aid=3707&area=HT&vst=0Y
程响-不再联系,http://hc.yinyuetai.com/uploads/localVideos/common/12FF015B5E3D1D987BEBBA6C8EE0567E.mp4?sc=1ac21f7d6e34967c&br=780&vid=2838024&aid=11949&area=ML&vst=0Y
程响-新娘不是我,http://hc.yinyuetai.com/uploads/localVideos/common/630501517CEE3846808F6B53BDA7AF4F.flv?sc=2f3a56b621fc75c3&br=782&vid=2443364&aid=11949&area=ML&vst=0Y
艾歌-做你的红颜,http://hc.yinyuetai.com/uploads/localVideos/common/5FB9014734351E28B34A9476270364D0.flv?sc=c2262ac57530f088&br=780&vid=2093204&aid=15769&area=ML&vst=0Y
艾歌-双人床,http://hc.yinyuetai.com/uploads/localVideos/common/2E9201377B364F3AABBE941CABF42BD5.flv?sc=6b154c7155b67dec&br=714&vid=422230&aid=15769&area=ML&vst=0Y
艾歌-对她好一些,http://hc.yinyuetai.com/uploads/localVideos/common/91B101303CDA5591500A1A3F51C5C220.flv?sc=fe2692acd6e8638d&br=753&vid=183535&aid=15769&area=ML&vst=0Y
娃娃-飘洋过海来看你,http://qukufile2.qianqian.com/data2/localVideo/540478271/ef2b931ca7fa2cd62f1e9ebdf9928277/540478271.mp4
王麟-臭男人,http://hc.yinyuetai.com/uploads/localVideos/common/5E7A013E7EBF8599BD785987BB62029E.flv?sc=cde3e3c6a22988eb&br=776&vid=657002&aid=17490&area=ML&vst=0Y
王麟-伤不起,http://vodcdn.localVideo.taobao.com/oss/ali-localVideo/1e3633ff1c3a525e148968b45c18f780/localVideo.m3u8
龙梅子-泪满天,http://vodcdn.localVideo.taobao.com/oss/ali-localVideo/2ea2890443421f58665a7fdf0a297265/localVideo.m3u8
容祖儿-我的骄傲,http://hc.yinyuetai.com/uploads/localVideos/common/9B98013A9996BAA4DBA5EE72F1D624B7.flv?sc=e5a4a8a8d18c04e2&br=779&vid=537376&aid=41&area=HT&vst=2Y
4 In Love-一千零一个愿望,http://hc.yinyuetai.com/uploads/localVideos/common/44FEE1FE497228DB43FD834ABEE4E76F.flv?sc=b210487e1dfb8068&br=758&vid=11065&aid=2311&area=HT&vst=0&cid=299Y
李圣杰-痴心绝对,http://vodcdn.localVideo.taobao.com/oss/ali-localVideo/f2b27944f9960f3dbb2c6dd6c4679747/localVideo.m3u8
陈慧琳-对不起不是你,http://hc.yinyuetai.com/uploads/localVideos/common/2530014C3A25D599B7FF769021D2D808.flv?sc=bd08c7208cc54597&br=775&vid=2259464&aid=110&area=HT&vst=3Y
张敬轩-断点,http://hc.yinyuetai.com/uploads/localVideos/common/8823014BCACFB40135007F35A1AF8375.flv?sc=aa6162d796de191e&br=778&vid=2245414&aid=101&area=HT&vst=2Y
谭咏麟/关淑怡-明天你是否依然爱我,http://vodcdn.localVideo.taobao.com/oss/ali-localVideo/0b56ad556e887a9be35d496d318a7565/localVideo.m3u8
容祖儿/李克勤-相爱很难,http://vodcdn.localVideo.taobao.com/oss/taobao-ugc/292bedca9ff44570924d111d4e3cab09/1520612407/localVideo.m3u8.m3u8
林志颖/张卫健-真真假假,http://hc.yinyuetai.com/uploads/localVideos/common/5B06016470B867380306D365FB9C32FD.mp4?sc=60e1e4c987bcc9bb&br=778&vid=3245826&aid=1552&area=HT&vst=2Y
林子祥/叶倩文-选择,http://hc.yinyuetai.com/uploads/localVideos/common/2CB6013CD79EE699AD19F18DE7DDF517.flv?sc=de0fb55d4241769b&br=781&vid=605611&aid=4393&area=HT&vst=2Y
谢霆锋-谢谢你的爱,http://hc.yinyuetai.com/uploads/localVideos/common/71C0013C0311706C484689F075B658A1.flv?sc=a10ff1790c29846c&br=779&vid=577451&aid=491&area=HT&vst=2Y
王菲-容易受伤的女人,http://hc.yinyuetai.com/uploads/localVideos/common/E89F0146861B63D41286CBD93A8A8657.flv?sc=cc799edb60906b18&br=778&vid=2070630&aid=257&area=HT&vst=2Y
张柏芝-星语心愿,http://hc.yinyuetai.com/uploads/localVideos/common/41E6014546825E9518CA8887AF7C78A9.flv?sc=316b6a7437be53af&br=775&vid=2028688&aid=3283&area=HT&vst=0Y
张学友-只想一生跟你走,http://vodcdn.localVideo.taobao.com/oss/ali-localVideo/7f567e1159256a099f3de8f1fdda2db0/localVideo.m3u8
张学友-一颗不变心,http://vodcdn.localVideo.taobao.com/oss/ali-localVideo/1dcf180669ab98697e49c4c9b5f76cd7/localVideo.m3u8
张学友-只愿一生爱一人,http://vodcdn.localVideo.taobao.com/oss/ali-localVideo/ea4c5cc5613797ac8c44027adb1a029e/localVideo.m3u8
王杰-故事的角色,http://hc.yinyuetai.com/uploads/localVideos/common/B311016179BABA78D16524F5A8444820.mp4?sc=1681327989db8ada&br=347&vid=3154458&aid=2697&area=HT&vst=0Y
王杰-王杰谁明浪子心,http://hc.yinyuetai.com/uploads/localVideos/common/26D4013866916BCB4A8F7207809DD419.flv?sc=4e1d3c11564efdc3&br=746&vid=456539&aid=2697&area=HT&vst=2Y
张雨生-大海,http://hc.yinyuetai.com/uploads/localVideos/common/51A101449A344269C175455030FD4AAF.flv?sc=6a7dfe229a18d1f2&br=777&vid=159548&aid=1337&area=HT&vst=0Y
辛晓琪-领悟,http://vodcdn.localVideo.taobao.com/oss/ali-localVideo/2a4e61d4bba6b712bd5638fd508e85a5/localVideo.m3u8
辛晓琪-俩俩相忘,http://vodcdn.localVideo.taobao.com/oss/ali-localVideo/6b406c70e3007a5c66a2085c39b13d80/localVideo.m3u8
辛晓琪-味道,http://vodcdn.localVideo.taobao.com/oss/ali-localVideo/ce005204d02a88cfac474f1583f08add/localVideo.m3u8
辛晓琪-仿佛是昨天,http://vodcdn.localVideo.taobao.com/oss/ali-localVideo/dbaf6d1d5a0ec2d93a668796e46e4f05/localVideo.m3u8
梁静茹-问,http://vodcdn.localVideo.taobao.com/oss/ali-localVideo/b2a2adf565e97d00d1bd6d62145184d1/localVideo.m3u8
胡杨林-香水有毒,http://vodcdn.localVideo.taobao.com/oss/ali-localVideo/180f9fcdb9e2b24d3b13a526fb90003e/localVideo.m3u8
誓言-求佛,http://hc.yinyuetai.com/uploads/localVideos/common/AFD9015AA2223F0767E27ED6C715FC69.mp4?sc=a20753db5d85b43a&br=782&vid=90410&aid=11906&area=ML&vst=0Y
韩晶-不要用我的爱来伤害我,http://hc.yinyuetai.com/uploads/localVideos/common/5047012B59669A52F2E9A0D31999B5AF.flv?sc=685bc209baac9591&br=763&vid=81701&aid=3016&area=ML&vst=0Y
梦然-没有你陪伴真的好孤单,http://hc.yinyuetai.com/uploads/localVideos/common/D55D015AD1DBC6615BA8F39A50A33F55.mp4?sc=f977a9650c98fc22&br=781&vid=2817390&aid=23911&area=ML&vst=2Y
蜜雪-独立,http://vodcdn.localVideo.taobao.com/oss/taobao-ugc/05c427c97a0c4e8e853dd0b85e6beb39/1519722334/localVideo.m3u8.m3u8
刘小慧-初恋情人,http://vodcdn.localVideo.taobao.com/oss/ali-localVideo/fce8631e2287d0c7ac98595060ab6e4c/localVideo.m3u8
黎瑞恩-为情为爱,http://vodcdn.localVideo.taobao.com/oss/ali-localVideo/73348f95d4cee3fcc96a63c30deed357/localVideo.m3u8
黎瑞恩-雨季不再来,http://hc.yinyuetai.com/uploads/localVideos/common/3C350164F8950265B72FD9F6B63B05F2.mp4?sc=f954121590b30e99&br=780&vid=3262035&aid=4538&area=Other&vst=2Y
黎瑞恩-一人有一个梦想,http://hc.yinyuetai.com/uploads/localVideos/common/138D015F13C72AA013BF967FCC05D955.mp4?sc=9bbd26a157f99c4b&br=781&vid=3064528&aid=12382&area=HT&vst=3Y
卓依婷-明天会更好,http://hc.yinyuetai.com/uploads/localVideos/common/D0BD014AD748CDA43AA188AE945433BD.flv?sc=0653649a82225d8e&br=779&vid=2217625&aid=3207&area=HT&vst=0Y
卓依婷-童年,http://hc.yinyuetai.com/uploads/localVideos/common/D728014DE538476357A164F154D322AB.flv?sc=1e01995e45ff5c24&br=778&vid=2308314&aid=3207&area=HT&vst=0Y
卓依婷-窗外,http://hc.yinyuetai.com/uploads/localVideos/common/8249015DA64892666F3FBA7D6087864A.mp4?sc=5529dcc16cb23ccf&br=777&vid=3006976&aid=3207&area=HT&vst=0Y
卓依婷-来生缘,http://hc.yinyuetai.com/uploads/localVideos/common/C778013C8014A81E83F675408607B5FB.flv?sc=d4f3a129f894ce12&br=775&vid=596225&aid=3207&area=HT&vst=0Y
卓依婷-久别的人,http://hc.yinyuetai.com/uploads/localVideos/common/0160013E34F0DB6797D049C81EDB272F.flv?sc=671e74e93dbb0c41&br=777&vid=55040&aid=3207&area=HT&vst=0Y
郑秀文-值得,http://hc.yinyuetai.com/uploads/localVideos/common/6D6A013426FC2DD2FAFECF18BE5B9CEC.flv?sc=8124962ca99cc9ca&br=818&vid=320916&aid=239&area=HT&vst=0Y
苏慧伦-被动,http://hc.yinyuetai.com/uploads/localVideos/common/C120015A703C8C7805BD8DAF957A3A74.mp4?sc=805b5abc801a0343&br=634&vid=2801471&aid=137&area=HT&vst=0Y
Twins-下一站天后,http://hc.yinyuetai.com/uploads/localVideos/common/AA33013A9A9C873DE4332F791DE6EA82.flv?sc=145cf0760372ebc0&br=779&vid=537186&aid=303&area=HT&vst=2Y
筷子兄弟-小苹果,http://hc.yinyuetai.com/uploads/localVideos/common/1858236_hc_E4110146A89E3923EC6EF500B4E95A37.flv?sc=14b5c2b75c7b4f42&br=743&vid=2075271&aid=11962&area=ML&vst=0Y
彭清/蒙面哥-一亿个伤心,http://hc.yinyuetai.com/uploads/localVideos/common/7B6E015B152AD81680D8884CBC49EFC1.mp4?sc=fc83303d7278ecfd&br=750&vid=2826911&aid=33233&area=ML&vst=0Y
张津涤-如果不爱我,http://hc.yinyuetai.com/uploads/localVideos/common/1307014B53E65C6A9AD3590D3A502AE6.flv?sc=fb38023d20b4b173&br=779&vid=2233840&aid=16017&area=ML&vst=0Y
林志颖/李雅微-我们的纪念,http://hc.yinyuetai.com/uploads/localVideos/common/2A4B0156D92E38BEF6BE3CAA44CB209F.flv?sc=40d064d3b6d1f121&br=780&vid=2665344&aid=15442&area=Other&vst=3Y
李慧珍-爱死了昨天,http://hc.yinyuetai.com/uploads/localVideos/common/5A650140F08EB96176A44E14106AE9A0.flv?sc=cc2dcb6a2dfc25ee&br=778&vid=758094&aid=2373&area=ML&vst=2Y
江美琪-亲爱的你怎么不在我身边,http://hc.yinyuetai.com/uploads/localVideos/common/4544E5D7357A802899B08275D55BA3D6.flv?sc=2d93e3df986428b3&br=767&vid=49269&aid=1947&area=HT&vst=2Y
邱永传-十一年,http://hc.yinyuetai.com/uploads/localVideos/common/C48F013BB6C4B0A4CCAFBFC6F5680BFA.flv?sc=fca87b10f86d2253&br=779&vid=569006&aid=14168&area=ML&vst=0Y
王冰洋-飞舞,http://hc.yinyuetai.com/uploads/localVideos/common/D6E7012FD34A6F44EAEBE35754A003F2.flv?sc=bbded3cce5fe83e3&br=730&vid=3492&aid=1150&area=ML&vst=0Y
海生-情一动心就痛,http://hc.yinyuetai.com/uploads/localVideos/common/3DF40158C011C7033B7D9E0B63682737.mp4?sc=9f208be0761e15e0&br=784&vid=2741623&aid=12162&area=ML&vst=3Y
广东雨神-广东爱情故事,http://hc.yinyuetai.com/uploads/localVideos/common/9DC90163296835476E6CDFCEEBDBE867.mp4?sc=753f4bb729c581a8&br=783&vid=3206166&aid=35724&area=ML&vst=3Y
周华健-孤枕难眠,http://qukufile2.qianqian.com/data2/localVideo/540486242/f1bd6c90970cf4a4e4b710b6953643ef/540486242.mp4
陈明真-变心的翅膀,http://hc.yinyuetai.com/uploads/localVideos/common/E791015F17161B039D03840FCA95D775.mp4?sc=a4e452b90ac50d10&br=783&vid=3065252&aid=4385&area=HT&vst=2Y
陈明-等你爱我,http://hc.yinyuetai.com/uploads/localVideos/common/9A39013FDD9FBAA4C1B6463B48AF4B61.flv?sc=4f161bc4ecb93242&br=779&vid=712255&aid=2030&area=ML&vst=2Y
金海心-我要找到你,http://hc.yinyuetai.com/uploads/localVideos/common/ADE101597297B6B690C641A1360F9614.mp4?sc=5e4b1d2b66cf47a3&br=1127&vid=2766736&aid=2347&area=ML&vst=2Y
陈慧琳-希望,http://hc.yinyuetai.com/uploads/localVideos/common/6FCA013F002608D12CBCCAAC7FD53093.flv?sc=d67d2fa46013e9e6&br=776&vid=228378&aid=110&area=HT&vst=0Y
陈慧琳-记事本,http://hc.yinyuetai.com/uploads/localVideos/common/0D3D01488F00B30C5CED284F00BB55FA.flv?sc=52e0502f655b9fb3&br=778&vid=2138090&aid=110&area=HT&vst=0Y
张宇-雨一直下,http://hc.yinyuetai.com/uploads/localVideos/common/08AE01335097A02E676C77F90C71B6F5.flv?sc=52d6b1a0946efc46&br=716&vid=13361&aid=201&area=HT&vst=0Y
张宇-曲终人散,http://hc.yinyuetai.com/uploads/localVideos/common/EE02012B75FB94D2C71F215A1888A6AB.flv?sc=216622f6fa25c9f5&br=777&vid=83173&aid=201&area=HT&vst=0Y
张宇-一个人的天荒地老,http://hc.yinyuetai.com/uploads/localVideos/common/0B2C014472E787F05F5CE507922C4BBC.flv?sc=9b95c0d4e77b0a2b&br=778&vid=86017&aid=201&area=HT&vst=0Y
张宇-月亮惹的祸,http://hc.yinyuetai.com/uploads/localVideos/common/4666013257E94D7103F289957B6ECDD9.flv?sc=53b8d56f76736d71&br=928&vid=263739&aid=201&area=HT&vst=0Y
张信哲-信仰,http://hc.yinyuetai.com/uploads/localVideos/common/3E77013DC2EEC542826536CEC15BAE02.flv?sc=6ec1d3b97be20c9e&br=780&vid=636937&aid=99&area=HT&vst=2Y
张信哲-过火(粤语),http://hc.yinyuetai.com/uploads/localVideos/common/497F015EB7499095338D4224F20781A7.mp4?sc=4c38e996842ebd24&br=782&vid=3050866&aid=99&area=HT&vst=3Y
张信哲-不要对他说,http://hc.yinyuetai.com/uploads/localVideos/common/CF930143AA717A8615B4F6C5619F433E.flv?sc=c046911efa234390&br=779&vid=858353&aid=99&area=HT&vst=4Y
张信哲-别怕我伤心,http://hc.yinyuetai.com/uploads/localVideos/common/8941015D6DDCD6247CF70415466C03EF.mp4?sc=35d221b60093078c&br=778&vid=2917186&aid=99&area=HT&vst=2Y
张信哲-过火,http://hc.yinyuetai.com/uploads/localVideos/common/EB25015D5FE4DDFC4009B4530EC92014.mp4?sc=ebd2cda7d13b7902&br=785&vid=2915235&aid=99&area=HT&vst=2Y
王馨平-别问我是谁,http://hc.yinyuetai.com/uploads/localVideos/common/D986013125EDE05D086D1F70816557A9.flv?sc=192e57ec15ebef5f&br=745&vid=210142&aid=5752&area=HT&vst=0Y
孟庭苇-冬季到台北来看雨,http://cntv.hls.cdn.myqcloud.com/asp/hls/1200/0303000a/3/default/6c36fc00b11040acb18cd71ffcf9b257/1200.m3u8
苏慧伦-哭过的天空,http://qukufile2.qianqian.com/data2/localVideo/540476655/9f0161c05efde8e1e612a6ed85b20903/540476655.mp4
徐怀钰-分飞,http://qukufile2.qianqian.com/data2/localVideo/540484780/614ee4f7d65095f1d7feeb9b926b8c00/540484780.mp4
徐怀钰-爱像一场重感冒,http://qukufile2.qianqian.com/data2/localVideo/540484775/30f804b296afcb0c6cb866fa6279bcad/540484775.mp4
陈淑桦-梦醒时分,http://hc.yinyuetai.com/uploads/localVideos/common/80890162C816D195A2E75CB132ADD761.mp4?sc=a6a0549764c00541&br=564&vid=3194505&aid=1442&area=HT&vst=0Y
彭羚-囚鸟,http://hc.yinyuetai.com/uploads/localVideos/common/A8020154507B54F4975DE138831CAF74.flv?sc=91c01daeb7e4cb42&br=695&vid=2555944&aid=7452&area=HT&vst=0Y
彭羚-我有我天地,http://hc.yinyuetai.com/uploads/localVideos/common/E6FE0136B7498438CE77BB0FE2C2CC63.flv?sc=45f29ecc7d624c71&br=658&vid=395573&aid=7452&area=HT&vst=0Y
阎奕格-讓我跟你走,http://hc.yinyuetai.com/uploads/localVideos/common/27DC015F24B6F363D93ADB7E9BA3D813.mp4?sc=c711022a5907042e&br=781&vid=3067363&aid=6241&area=HT&vst=2Y
张冬玲-花开的时候你就来看我,http://hc.yinyuetai.com/uploads/localVideos/common/2B2F0150D0B20B8B6CAA935AB7992968.flv?sc=78d4ce17d79bbf84&br=781&vid=2410716&aid=9336&area=ML&vst=2Y
张冬玲-让我默默离开,http://hc.yinyuetai.com/uploads/localVideos/common/6D0F0150D0FD9EE59ADCD35A547ED5A9.flv?sc=1fd251aed3cec293&br=780&vid=2410733&aid=9336&area=ML&vst=2Y
崔子格-老婆最大,http://hc.yinyuetai.com/uploads/localVideos/common/855201511A89C546FEEE06E4948D7498.flv?sc=a3ef0179cd5381c8&br=724&vid=309283&aid=22016&area=ML&vst=0Y
崔子格-天字女一号,http://hc.yinyuetai.com/uploads/localVideos/common/800E013D91BDB1AB084F068D00AF415E.flv?sc=146e358ca24853ba&br=776&vid=673015&aid=22016&area=ML&vst=0Y
孙子涵-向全世界宣布我爱你,http://hc.yinyuetai.com/uploads/localVideos/common/37AF013ED3852B8DFEFF3529B90E557B.flv?sc=e533ce274d04149f&br=776&vid=670166&aid=20368&area=ML&vst=3Y
萧亚轩-最熟悉的陌生人,http://hc.yinyuetai.com/uploads/localVideos/common/9559014A9475426C4F4DFD61BB4F62CE.flv?sc=691c279bd0b5d524&br=782&vid=216&aid=50&area=HT&vst=0Y
萧亚轩-爱的主打歌,http://hc.yinyuetai.com/uploads/localVideos/common/D5A8015CE9B9A217E2F369F6CB49463F.mp4?sc=30ffbab7e5eb9abd&br=778&vid=2898053&aid=50&area=HT&vst=1Y
萧亚轩-一个人的精彩,http://hc.yinyuetai.com/uploads/localVideos/common/0261014A9552D0C36902782BA0F738EB.flv?sc=e95c9bd7b82d5ece&br=776&vid=4843&aid=50&area=HT&vst=0Y
刘若英-为爱痴狂,http://qukufile2.qianqian.com/data2/localVideo/540465702/664139479e90120fa430eb20b8fbdd30/540465702.mp4
刘若英-后来,http://hc.yinyuetai.com/uploads/localVideos/common/21C901602E77A3803EEC8338C948E38B.mp4?sc=fbf456cfe19a1abf&br=777&vid=3107501&aid=40&area=HT&vst=2Y
彭佳慧-相见恨晚,http://hc.yinyuetai.com/uploads/localVideos/common/B01301596B6F1ADF82E6C3629E32D1C6.mp4?sc=240295de6be80827&br=778&vid=2765476&aid=3628&area=HT&vst=0Y
